Gage   Filename  Threshold(cfs)  Start          End   Over/Under   Num_Days  AveFlow(cfs)
     6  RC.gg5   0.25  22-Nov-2009     25-Nov-2009   O         4         0.26
     6  RC.gg5   0.25  26-Nov-2009     28-Nov-2009   U         3         0.24
     6  RC.gg5   0.25  29-Nov-2009     12-Jul-2010   O       226         2.14
     6  RC.gg5   0.25  13-Jul-2010     09-Nov-2010   U       120         0.14
     6  RC.gg5   0.25  11-Nov-2010     22-Nov-2010   U        12         0.22
     6  RC.gg5   0.25  23-Nov-2010     16-Jul-2011   O       236         1.83
     6  RC.gg5   0.25  17-Jul-2011     05-Oct-2011   U        81         0.13
     6  RC.gg5   0.25  06-Oct-2011     15-Oct-2011   O        10         0.59
     6  RC.gg5   0.25  16-Oct-2011     07-Nov-2011   U        23         0.20
     6  RC.gg5   0.25  08-Nov-2011     29-Dec-2011   O        52         0.35
     6  RC.gg5   0.25  30-Dec-2011     17-Jan-2012   U        19         0.24
     6  RC.gg5   0.25  18-Jan-2012     16-May-2012   O       120         0.97
     6  RC.gg5   0.25  17-May-2012     17-Nov-2012   U       185         0.10
     6  RC.gg5   0.25  18-Nov-2012     20-Nov-2012   O         3         0.28
     6  RC.gg5   0.25  23-Nov-2012     28-Nov-2012   U         6         0.22
     6  RC.gg5   0.25  29-Nov-2012     30-Mar-2013   O       122         1.03
     6  RC.gg5   0.25  31-Mar-2013     01-Apr-2013   U         2         0.23
     6  RC.gg5   0.25  02-Apr-2013     04-Apr-2013   O         3         0.30
     6  RC.gg5   0.25  06-Apr-2013     02-May-2013   O        27         0.32
     6  RC.gg5   0.25  03-May-2013     07-Dec-2013   U       219         0.09
     6  RC.gg5   0.25  08-Dec-2013     09-Dec-2013   O         2         0.25
     6  RC.gg5   0.25  10-Dec-2013     03-Feb-2014   U        56         0.17
     6  RC.gg5   0.25  04-Feb-2014     16-Feb-2014   O        13         0.31
     6  RC.gg5   0.25  17-Feb-2014     27-Feb-2014   U        11         0.21
     6  RC.gg5   0.25  28-Feb-2014     20-Apr-2014   O        52         1.29
     6  RC.gg5   0.25  21-Apr-2014     26-Apr-2014   U         6         0.22
     6  RC.gg5   0.25  27-Apr-2014     29-Apr-2014   O         3         0.30
     6  RC.gg5   0.25  30-Apr-2014     03-Nov-2014   U       188         0.05
     6  RC.gg5   0.25  04-Nov-2014     07-Nov-2014   O         4         1.39
     6  RC.gg5   0.25  08-Nov-2014     02-Dec-2014   U        25         0.18
     6  RC.gg5   0.25  03-Dec-2014     29-Jan-2015   O        58         1.48
     6  RC.gg5   0.25  30-Jan-2015     07-Feb-2015   U         9         0.23
     6  RC.gg5   0.25  08-Feb-2015     17-Mar-2015   O        38         0.85
     6  RC.gg5   0.25  18-Mar-2015     07-Apr-2015   U        21         0.19
     6  RC.gg5   0.25  08-Apr-2015     24-Apr-2015   O        17         0.36
     6  RC.gg5   0.25  26-Apr-2015     30-Apr-2015   O         5         0.30
     6  RC.gg5   0.25  01-May-2015     01-Oct-2015   U       154         0.05
    18  RM_0_5.gg22   0.25  02-Oct-1991     18-Aug-1997   O      2148       222.83
    18  RM_0_5.gg22   0.25  19-Aug-1997     20-Aug-1997   U         2         0.22
    18  RM_0_5.gg22   0.25  21-Aug-1997     23-Aug-1997   O         3         0.38
    18  RM_0_5.gg22   0.25  24-Aug-1997     19-Sep-1997   U        27         0.13
    18  RM_0_5.gg22   0.25  20-Sep-1997     03-Sep-2002   O      1810       181.43
    18  RM_0_5.gg22   0.25  04-Sep-2002     11-Sep-2002   U         8         0.22
    18  RM_0_5.gg22   0.25  12-Sep-2002     24-Sep-2003   O       378       186.89
    18  RM_0_5.gg22   0.25  26-Sep-2003     29-Aug-2004   O       339       141.15
    18  RM_0_5.gg22   0.25  01-Sep-2004     02-Sep-2004   U         2         0.25
    18  RM_0_5.gg22   0.25  03-Sep-2004     06-Sep-2004   O         4         0.26
    18  RM_0_5.gg22   0.25  07-Sep-2004     10-Oct-2004   U        34         0.11
    18  RM_0_5.gg22   0.25  11-Oct-2004     12-Oct-2004   O         2         0.25
    18  RM_0_5.gg22   0.25  13-Oct-2004     14-Oct-2004   U         2         0.24
    18  RM_0_5.gg22   0.25  15-Oct-2004     23-Jul-2007   O      1012       197.49
    18  RM_0_5.gg22   0.25  24-Jul-2007     22-Sep-2007   U        61         0.05
    18  RM_0_5.gg22   0.25  23-Sep-2007     25-Jul-2008   O       307       178.86
    18  RM_0_5.gg22   0.25  26-Jul-2008     03-Nov-2008   U       101         0.04
    18  RM_0_5.gg22   0.25  04-Nov-2008     27-Jul-2009   O       266       174.14
    18  RM_0_5.gg22   0.25  28-Jul-2009     13-Oct-2009   U        78         0.02
    18  RM_0_5.gg22   0.25  14-Oct-2009     28-Sep-2010   O       350       223.62
    18  RM_0_5.gg22   0.25  29-Sep-2010     18-Oct-2010   U        20         0.11
    18  RM_0_5.gg22   0.25  20-Oct-2010     25-Oct-2010   U         6         0.16
    18  RM_0_5.gg22   0.25  26-Oct-2010     29-Oct-2010   O         4         0.38
    18  RM_0_5.gg22   0.25  31-Oct-2010     19-Sep-2011   O       324       234.80
    18  RM_0_5.gg22   0.25  20-Sep-2011     04-Oct-2011   U        15         0.12
    18  RM_0_5.gg22   0.25  05-Oct-2011     11-Aug-2012   O       312        64.66
    18  RM_0_5.gg22   0.25  12-Aug-2012     22-Oct-2012   U        72         0.06
    18  RM_0_5.gg22   0.25  24-Oct-2012     30-Oct-2012   U         7         0.13
    18  RM_0_5.gg22   0.25  31-Oct-2012     05-Nov-2012   O         6         0.37
    18  RM_0_5.gg22   0.25  06-Nov-2012     08-Nov-2012   U         3         0.09
    18  RM_0_5.gg22   0.25  09-Nov-2012     15-Jun-2013   O       219       104.52
    18  RM_0_5.gg22   0.25  16-Jun-2013     17-Jun-2013   U         2         0.16
    18  RM_0_5.gg22   0.25  19-Jun-2013     29-Oct-2013   U       133         0.01
    18  RM_0_5.gg22   0.25  31-Oct-2013     07-Dec-2013   U        38         0.06
    18  RM_0_5.gg22   0.25  08-Dec-2013     09-Dec-2013   O         2         0.32
    18  RM_0_5.gg22   0.25  10-Dec-2013     22-Dec-2013   U        13         0.09
    18  RM_0_5.gg22   0.25  23-Dec-2013     16-Jan-2014   O        25         0.73
    18  RM_0_5.gg22   0.25  17-Jan-2014     03-Feb-2014   U        18         0.05
    18  RM_0_5.gg22   0.25  04-Feb-2014     05-Feb-2014   O         2         0.48
    18  RM_0_5.gg22   0.25  07-Feb-2014     15-Feb-2014   O         9         0.38
    18  RM_0_5.gg22   0.25  16-Feb-2014     18-Feb-2014   U         3         0.12
    18  RM_0_5.gg22   0.25  19-Feb-2014     16-May-2014   O        87        94.56
    18  RM_0_5.gg22   0.25  17-May-2014     22-May-2014   U         6         0.10
    18  RM_0_5.gg22   0.25  23-May-2014     25-May-2014   O         3         0.79
    18  RM_0_5.gg22   0.25  26-May-2014     03-Nov-2014   U       162         0.00
    18  RM_0_5.gg22   0.25  04-Nov-2014     23-Jun-2015   O       232       163.03
    18  RM_0_5.gg22   0.25  24-Jun-2015     01-Oct-2015   U       100         0.01
    35  RM_10_5.gg39   0.25  02-Oct-1991     12-Jul-2013   O      7955       150.21
    35  RM_10_5.gg39   0.25  13-Jul-2013     01-Oct-2013   U        81         0.02
    35  RM_10_5.gg39   0.25  02-Oct-2013     19-Jul-2014   O       291        24.49
    35  RM_10_5.gg39   0.25  20-Jul-2014     28-Sep-2014   U        71         0.02
    35  RM_10_5.gg39   0.25  29-Sep-2014     14-Sep-2015   O       351        83.43
    35  RM_10_5.gg39   0.25  15-Sep-2015     16-Sep-2015   U         2         0.25
    35  RM_10_5.gg39   0.25  17-Sep-2015     01-Oct-2015   O        15         0.33
    36  RM_11_5.gg40   0.25  02-Oct-1991     01-Oct-2015   O      8766       137.80
    37  RM_12_0.gg41   0.25  02-Oct-1991     01-Oct-2015   O      8766       136.30
    38  RM_12_5.gg42   0.25  02-Oct-1991     01-Oct-2015   O      8766       135.67
    39  RM_13_0.gg43   0.25  02-Oct-1991     01-Oct-2015   O      8766       134.41
    40  RM_13_5.gg44   0.25  02-Oct-1991     18-Oct-1991   O        17        28.60
    40  RM_13_5.gg44   0.25  19-Oct-1991     01-Oct-2015   U      8749         0.01
    41  RM_14_0.gg45   0.25  02-Oct-1991     18-Jul-2014   O      8326       125.96
    41  RM_14_0.gg45   0.25  19-Jul-2014     22-Jul-2014   U         4         0.16
    41  RM_14_0.gg45   0.25  23-Jul-2014     25-Jul-2014   O         3         0.67
    41  RM_14_0.gg45   0.25  26-Jul-2014     31-Jul-2014   U         6         0.09
    41  RM_14_0.gg45   0.25  04-Aug-2014     06-Aug-2014   U         3         0.09
    41  RM_14_0.gg45   0.25  07-Aug-2014     08-Aug-2014   O         2         0.38
    41  RM_14_0.gg45   0.25  09-Aug-2014     10-Aug-2014   U         2         0.12
    41  RM_14_0.gg45   0.25  13-Aug-2014     14-Aug-2014   O         2         0.46
    41  RM_14_0.gg45   0.25  15-Aug-2014     17-Aug-2014   U         3         0.01
    41  RM_14_0.gg45   0.25  19-Aug-2014     25-Aug-2014   U         7         0.01
    41  RM_14_0.gg45   0.25  26-Aug-2014     27-Aug-2014   O         2         0.40
    41  RM_14_0.gg45   0.25  29-Aug-2014     01-Sep-2014   O         4         0.46
    41  RM_14_0.gg45   0.25  02-Sep-2014     04-Sep-2014   U         3         0.16
    41  RM_14_0.gg45   0.25  05-Sep-2014     10-Sep-2014   O         6         0.44
    41  RM_14_0.gg45   0.25  11-Sep-2014     12-Sep-2014   U         2         0.12
    41  RM_14_0.gg45   0.25  14-Sep-2014     15-Sep-2014   U         2         0.16
    41  RM_14_0.gg45   0.25  17-Sep-2014     20-Sep-2014   U         4         0.20
    41  RM_14_0.gg45   0.25  21-Sep-2014     03-Aug-2015   O       317        74.46
    41  RM_14_0.gg45   0.25  04-Aug-2015     09-Aug-2015   U         6         0.15
    41  RM_14_0.gg45   0.25  10-Aug-2015     01-Sep-2015   O        23         0.71
    41  RM_14_0.gg45   0.25  03-Sep-2015     08-Sep-2015   O         6         0.60
    41  RM_14_0.gg45   0.25  12-Sep-2015     13-Sep-2015   O         2         0.31
    41  RM_14_0.gg45   0.25  14-Sep-2015     15-Sep-2015   U         2         0.23
    41  RM_14_0.gg45   0.25  16-Sep-2015     24-Sep-2015   O         9         0.57
    41  RM_14_0.gg45   0.25  26-Sep-2015     01-Oct-2015   O         6         0.57
    42  RM_14_5.gg46   0.25  02-Oct-1991     01-Oct-2015   O      8766       120.88
    43  RM_15_5.gg48   0.25  02-Oct-1991     01-Oct-2015   O      8766       118.76
    44  RM_16_0.gg49   0.25  02-Oct-1991     01-Oct-2015   O      8766       118.12
    45  RM_16_5.gg50   0.25  02-Oct-1991     01-Oct-2015   O      8766       111.25
    46  RM_17_0.gg51   0.25  02-Oct-1991     01-Oct-2015   O      8766       111.53
    47  RM_17_5.gg52   0.25  02-Oct-1991     01-Oct-2015   O      8766       110.38
    48  RM_18_5.gg53   0.25  02-Oct-1991     01-Oct-2015   O      8766       109.43
    49  RM_19_0.gg54   0.25  02-Oct-1991     01-Oct-2015   O      8766       108.07
    50  RM_19_5.gg55   0.25  02-Oct-1991     01-Oct-2015   O      8766        94.72
    19  RM_1_5.gg23   0.25  02-Oct-1991     15-Aug-1997   O      2145       217.24
    19  RM_1_5.gg23   0.25  16-Aug-1997     19-Sep-1997   U        35         0.10
    19  RM_1_5.gg23   0.25  20-Sep-1997     03-Sep-2002   O      1810       177.39
    19  RM_1_5.gg23   0.25  04-Sep-2002     09-Sep-2002   U         6         0.20
    19  RM_1_5.gg23   0.25  10-Sep-2002     28-Aug-2003   O       353       196.76
    19  RM_1_5.gg23   0.25  29-Aug-2003     30-Aug-2003   U         2         0.22
    19  RM_1_5.gg23   0.25  31-Aug-2003     24-Sep-2003   O        25         0.75
    19  RM_1_5.gg23   0.25  26-Sep-2003     28-Aug-2004   O       338       138.57
    19  RM_1_5.gg23   0.25  29-Aug-2004     03-Sep-2004   U         6         0.23
    19  RM_1_5.gg23   0.25  04-Sep-2004     06-Sep-2004   O         3         0.26
    19  RM_1_5.gg23   0.25  07-Sep-2004     14-Oct-2004   U        38         0.08
    19  RM_1_5.gg23   0.25  15-Oct-2004     22-Jul-2007   O      1011       194.00
    19  RM_1_5.gg23   0.25  23-Jul-2007     26-Sep-2007   U        66         0.04
    19  RM_1_5.gg23   0.25  27-Sep-2007     01-Oct-2007   O         5         0.29
    19  RM_1_5.gg23   0.25  04-Oct-2007     05-Oct-2007   U         2         0.21
    19  RM_1_5.gg23   0.25  06-Oct-2007     20-Jul-2008   O       289       182.13
    19  RM_1_5.gg23   0.25  21-Jul-2008     03-Nov-2008   U       106         0.01
    19  RM_1_5.gg23   0.25  04-Nov-2008     25-Jul-2009   O       264       167.82
    19  RM_1_5.gg23   0.25  26-Jul-2009     13-Oct-2009   U        80         0.01
    19  RM_1_5.gg23   0.25  14-Oct-2009     10-Sep-2010   O       332       229.38
    19  RM_1_5.gg23   0.25  12-Sep-2010     27-Sep-2010   O        16         0.30
    19  RM_1_5.gg23   0.25  28-Sep-2010     01-Nov-2010   U        35         0.05
    19  RM_1_5.gg23   0.25  02-Nov-2010     05-Nov-2010   O         4         0.32
    19  RM_1_5.gg23   0.25  06-Nov-2010     07-Nov-2010   U         2         0.20
    19  RM_1_5.gg23   0.25  08-Nov-2010     12-Sep-2011   O       309       238.30
    19  RM_1_5.gg23   0.25  13-Sep-2011     05-Oct-2011   U        23         0.07
    19  RM_1_5.gg23   0.25  06-Oct-2011     09-Aug-2012   O       309        64.45
    19  RM_1_5.gg23   0.25  10-Aug-2012     30-Oct-2012   U        82         0.01
    19  RM_1_5.gg23   0.25  31-Oct-2012     03-Nov-2012   O         4         0.34
    19  RM_1_5.gg23   0.25  04-Nov-2012     09-Nov-2012   U         6         0.10
    19  RM_1_5.gg23   0.25  10-Nov-2012     14-Jun-2013   O       217       104.76
    19  RM_1_5.gg23   0.25  15-Jun-2013     21-Dec-2013   U       190         0.00
    19  RM_1_5.gg23   0.25  22-Dec-2013     16-Jan-2014   O        26         0.78
    19  RM_1_5.gg23   0.25  17-Jan-2014     08-Feb-2014   U        23         0.04
    19  RM_1_5.gg23   0.25  10-Feb-2014     11-Feb-2014   U         2         0.19
    19  RM_1_5.gg23   0.25  13-Feb-2014     17-Feb-2014   U         5         0.06
    19  RM_1_5.gg23   0.25  18-Feb-2014     15-May-2014   O        87        88.67
    19  RM_1_5.gg23   0.25  16-May-2014     22-May-2014   U         7         0.05
    19  RM_1_5.gg23   0.25  23-May-2014     24-May-2014   O         2         1.18
    19  RM_1_5.gg23   0.25  25-May-2014     03-Nov-2014   U       163         0.00
    19  RM_1_5.gg23   0.25  04-Nov-2014     22-Jun-2015   O       231       158.46
    19  RM_1_5.gg23   0.25  23-Jun-2015     01-Oct-2015   U       101         0.00
    51  RM_20_0.gg56   0.25  02-Oct-1991     01-Oct-2015   O      8766        93.24
    52  RM_20_5.gg57   0.25  02-Oct-1991     01-Oct-2015   O      8766        91.42
    53  RM_21_0.gg58   0.25  02-Oct-1991     01-Oct-2015   O      8766        90.60
    55  RM_22_0.gg60   0.25  02-Oct-1991     01-Oct-2015   O      8766        79.90
    54  RM_22_5.gg59   0.25  02-Oct-1991     01-Oct-2015   O      8766        79.45
    57  RM_23_0.gg61   0.25  02-Oct-1991     01-Oct-2015   O      8766        78.85
    58  RM_24_0.gg63   0.25  02-Oct-1991     01-Oct-2015   O      8766        72.93
    59  RM_24_5.gg64   0.25  02-Oct-1991     03-Nov-2008   O      6243        82.74
    59  RM_24_5.gg64   0.25  05-Nov-2008     03-Feb-2014   O      1917        52.04
    59  RM_24_5.gg64   0.25  05-Feb-2014     01-Oct-2015   O       604        26.12
    20  RM_2_0.gg24   0.25  02-Oct-1991     15-Aug-1997   O      2145       214.95
    20  RM_2_0.gg24   0.25  16-Aug-1997     17-Sep-1997   U        33         0.12
    20  RM_2_0.gg24   0.25  18-Sep-1997     03-Sep-2002   O      1812       175.51
    20  RM_2_0.gg24   0.25  04-Sep-2002     08-Sep-2002   U         5         0.23
    20  RM_2_0.gg24   0.25  09-Sep-2002     28-Aug-2003   O       354       194.10
    20  RM_2_0.gg24   0.25  30-Aug-2003     24-Sep-2003   O        26         0.78
    20  RM_2_0.gg24   0.25  26-Sep-2003     07-Sep-2004   O       348       133.33
    20  RM_2_0.gg24   0.25  08-Sep-2004     08-Oct-2004   U        31         0.07
    20  RM_2_0.gg24   0.25  09-Oct-2004     22-Jul-2007   O      1017       191.14
    20  RM_2_0.gg24   0.25  23-Jul-2007     26-Sep-2007   U        66         0.06
    20  RM_2_0.gg24   0.25  27-Sep-2007     20-Jul-2008   O       298       173.84
    20  RM_2_0.gg24   0.25  21-Jul-2008     03-Nov-2008   U       106         0.01
    20  RM_2_0.gg24   0.25  04-Nov-2008     25-Jul-2009   O       264       164.38
    20  RM_2_0.gg24   0.25  26-Jul-2009     13-Oct-2009   U        80         0.00
    20  RM_2_0.gg24   0.25  14-Oct-2009     27-Sep-2010   O       349       215.71
    20  RM_2_0.gg24   0.25  28-Sep-2010     31-Oct-2010   U        34         0.04
    20  RM_2_0.gg24   0.25  01-Nov-2010     05-Nov-2010   O         5         0.33
    20  RM_2_0.gg24   0.25  06-Nov-2010     07-Nov-2010   U         2         0.19
    20  RM_2_0.gg24   0.25  08-Nov-2010     11-Sep-2011   O       308       236.10
    20  RM_2_0.gg24   0.25  12-Sep-2011     15-Sep-2011   U         4         0.18
    20  RM_2_0.gg24   0.25  17-Sep-2011     05-Oct-2011   U        19         0.02
    20  RM_2_0.gg24   0.25  06-Oct-2011     09-Aug-2012   O       309        63.94
    20  RM_2_0.gg24   0.25  10-Aug-2012     30-Oct-2012   U        82         0.01
    20  RM_2_0.gg24   0.25  31-Oct-2012     05-Nov-2012   O         6         0.37
    20  RM_2_0.gg24   0.25  06-Nov-2012     09-Nov-2012   U         4         0.03
    20  RM_2_0.gg24   0.25  10-Nov-2012     13-Jun-2013   O       216       104.90
    20  RM_2_0.gg24   0.25  14-Jun-2013     15-Jun-2013   U         2         0.14
    20  RM_2_0.gg24   0.25  17-Jun-2013     20-Dec-2013   U       187         0.00
    20  RM_2_0.gg24   0.25  21-Dec-2013     17-Jan-2014   O        28         0.88
    20  RM_2_0.gg24   0.25  18-Jan-2014     09-Feb-2014   U        23         0.05
    20  RM_2_0.gg24   0.25  10-Feb-2014     12-Feb-2014   O         3         0.31
    20  RM_2_0.gg24   0.25  13-Feb-2014     16-Feb-2014   U         4         0.09
    20  RM_2_0.gg24   0.25  17-Feb-2014     19-Feb-2014   O         3         1.34
    20  RM_2_0.gg24   0.25  21-Feb-2014     15-May-2014   O        84        87.87
    20  RM_2_0.gg24   0.25  16-May-2014     22-May-2014   U         7         0.04
    20  RM_2_0.gg24   0.25  23-May-2014     24-May-2014   O         2         1.32
    20  RM_2_0.gg24   0.25  25-May-2014     03-Nov-2014   U       163         0.00
    20  RM_2_0.gg24   0.25  04-Nov-2014     22-Jun-2015   O       231       156.33
    20  RM_2_0.gg24   0.25  23-Jun-2015     01-Oct-2015   U       101         0.00
    21  RM_2_5.gg25   0.25  02-Oct-1991     22-Aug-1997   O      2152       213.26
    21  RM_2_5.gg25   0.25  23-Aug-1997     03-Sep-1997   U        12         0.15
    21  RM_2_5.gg25   0.25  05-Sep-1997     12-Sep-1997   U         8         0.21
    21  RM_2_5.gg25   0.25  13-Sep-1997     08-Sep-2004   O      2553       169.16
    21  RM_2_5.gg25   0.25  09-Sep-2004     05-Oct-2004   U        27         0.12
    21  RM_2_5.gg25   0.25  06-Oct-2004     25-Jul-2007   O      1023       189.88
    21  RM_2_5.gg25   0.25  26-Jul-2007     18-Aug-2007   U        24         0.20
    21  RM_2_5.gg25   0.25  20-Aug-2007     25-Sep-2007   U        37         0.03
    21  RM_2_5.gg25   0.25  26-Sep-2007     25-Jul-2008   O       304       169.68
    21  RM_2_5.gg25   0.25  26-Jul-2008     04-Nov-2008   U       102         0.03
    21  RM_2_5.gg25   0.25  05-Nov-2008     26-Jul-2009   O       264       163.24
    21  RM_2_5.gg25   0.25  27-Jul-2009     13-Oct-2009   U        79         0.01
    21  RM_2_5.gg25   0.25  14-Oct-2009     29-Sep-2010   O       351       213.84
    21  RM_2_5.gg25   0.25  30-Sep-2010     31-Oct-2010   U        32         0.05
    21  RM_2_5.gg25   0.25  01-Nov-2010     17-Sep-2011   O       321       225.36
    21  RM_2_5.gg25   0.25  18-Sep-2011     05-Oct-2011   U        18         0.03
    21  RM_2_5.gg25   0.25  06-Oct-2011     10-Aug-2012   O       310        63.77
    21  RM_2_5.gg25   0.25  11-Aug-2012     30-Oct-2012   U        81         0.01
    21  RM_2_5.gg25   0.25  31-Oct-2012     05-Nov-2012   O         6         0.49
    21  RM_2_5.gg25   0.25  06-Nov-2012     09-Nov-2012   U         4         0.06
    21  RM_2_5.gg25   0.25  10-Nov-2012     13-Jun-2013   O       216       105.36
    21  RM_2_5.gg25   0.25  14-Jun-2013     15-Jun-2013   U         2         0.19
    21  RM_2_5.gg25   0.25  17-Jun-2013     19-Dec-2013   U       186         0.00
    21  RM_2_5.gg25   0.25  20-Dec-2013     18-Jan-2014   O        30         1.02
    21  RM_2_5.gg25   0.25  19-Jan-2014     07-Feb-2014   U        20         0.04
    21  RM_2_5.gg25   0.25  10-Feb-2014     13-Feb-2014   O         4         0.33
    21  RM_2_5.gg25   0.25  14-Feb-2014     16-Feb-2014   U         3         0.05
    21  RM_2_5.gg25   0.25  17-Feb-2014     15-May-2014   O        88        82.92
    21  RM_2_5.gg25   0.25  16-May-2014     22-May-2014   U         7         0.06
    21  RM_2_5.gg25   0.25  23-May-2014     25-May-2014   O         3         1.12
    21  RM_2_5.gg25   0.25  26-May-2014     03-Nov-2014   U       162         0.00
    21  RM_2_5.gg25   0.25  04-Nov-2014     22-Jun-2015   O       231       155.79
    21  RM_2_5.gg25   0.25  23-Jun-2015     01-Oct-2015   U       101         0.00
    22  RM_3_5.gg26   0.25  02-Oct-1991     30-Aug-2007   O      5812       185.01
    22  RM_3_5.gg26   0.25  31-Aug-2007     22-Sep-2007   U        23         0.08
    22  RM_3_5.gg26   0.25  23-Sep-2007     30-Aug-2008   O       343       147.55
    22  RM_3_5.gg26   0.25  31-Aug-2008     31-Oct-2008   U        62         0.06
    22  RM_3_5.gg26   0.25  01-Nov-2008     01-Aug-2009   O       274       152.29
    22  RM_3_5.gg26   0.25  02-Aug-2009     13-Oct-2009   U        73         0.01
    22  RM_3_5.gg26   0.25  14-Oct-2009     10-Oct-2010   O       362       204.47
    22  RM_3_5.gg26   0.25  11-Oct-2010     25-Oct-2010   U        15         0.10
    22  RM_3_5.gg26   0.25  26-Oct-2010     27-Sep-2011   O       337       210.33
    22  RM_3_5.gg26   0.25  28-Sep-2011     05-Oct-2011   U         8         0.08
    22  RM_3_5.gg26   0.25  06-Oct-2011     26-Aug-2012   O       326        61.65
    22  RM_3_5.gg26   0.25  27-Aug-2012     29-Oct-2012   U        64         0.02
    22  RM_3_5.gg26   0.25  30-Oct-2012     07-Nov-2012   O         9         1.04
    22  RM_3_5.gg26   0.25  09-Nov-2012     17-Jun-2013   O       221       104.47
    22  RM_3_5.gg26   0.25  18-Jun-2013     15-Dec-2013   U       181         0.01
    22  RM_3_5.gg26   0.25  16-Dec-2013     26-Jan-2014   O        42         1.54
    22  RM_3_5.gg26   0.25  27-Jan-2014     03-Feb-2014   U         8         0.12
    22  RM_3_5.gg26   0.25  04-Feb-2014     16-May-2014   O       102        69.74
    22  RM_3_5.gg26   0.25  17-May-2014     21-May-2014   U         5         0.04
    22  RM_3_5.gg26   0.25  22-May-2014     25-May-2014   O         4         1.75
    22  RM_3_5.gg26   0.25  26-May-2014     03-Nov-2014   U       162         0.00
    22  RM_3_5.gg26   0.25  04-Nov-2014     23-Jun-2015   O       232       152.47
    22  RM_3_5.gg26   0.25  24-Jun-2015     01-Oct-2015   U       100         0.00
    23  RM_4_0.gg27   0.25  02-Oct-1991     06-Sep-2007   O      5819       179.25
    23  RM_4_0.gg27   0.25  07-Sep-2007     22-Sep-2007   U        16         0.13
    23  RM_4_0.gg27   0.25  23-Sep-2007     02-Sep-2008   O       346       141.98
    23  RM_4_0.gg27   0.25  03-Sep-2008     16-Sep-2008   U        14         0.20
    23  RM_4_0.gg27   0.25  18-Sep-2008     21-Sep-2008   U         4         0.22
    23  RM_4_0.gg27   0.25  22-Sep-2008     11-Aug-2009   O       324       124.18
    23  RM_4_0.gg27   0.25  12-Aug-2009     14-Oct-2009   U        64         0.06
    23  RM_4_0.gg27   0.25  15-Oct-2009     29-Sep-2011   O       715       197.20
    23  RM_4_0.gg27   0.25  30-Sep-2011     01-Oct-2011   U         2         0.23
    23  RM_4_0.gg27   0.25  02-Oct-2011     04-Sep-2012   O       339        58.11
    23  RM_4_0.gg27   0.25  05-Sep-2012     26-Oct-2012   U        52         0.01
    23  RM_4_0.gg27   0.25  27-Oct-2012     20-Jun-2013   O       237        95.98
    23  RM_4_0.gg27   0.25  21-Jun-2013     03-Dec-2013   U       166         0.00
    23  RM_4_0.gg27   0.25  05-Dec-2013     07-Dec-2013   U         3         0.17
    23  RM_4_0.gg27   0.25  08-Dec-2013     17-May-2014   O       161        43.41
    23  RM_4_0.gg27   0.25  18-May-2014     19-May-2014   U         2         0.10
    23  RM_4_0.gg27   0.25  20-May-2014     26-May-2014   O         7         1.70
    23  RM_4_0.gg27   0.25  27-May-2014     03-Nov-2014   U       161         0.00
    23  RM_4_0.gg27   0.25  04-Nov-2014     24-Jun-2015   O       233       147.42
    23  RM_4_0.gg27   0.25  25-Jun-2015     01-Oct-2015   U        99         0.00
    24  RM_4_5.gg28   0.25  02-Oct-1991     13-Sep-2007   O      5826       177.18
    24  RM_4_5.gg28   0.25  14-Sep-2007     20-Sep-2007   U         7         0.21
    24  RM_4_5.gg28   0.25  21-Sep-2007     27-Aug-2009   O       707       123.70
    24  RM_4_5.gg28   0.25  28-Aug-2009     13-Oct-2009   U        47         0.08
    24  RM_4_5.gg28   0.25  14-Oct-2009     04-Sep-2012   O      1057       149.80
    24  RM_4_5.gg28   0.25  05-Sep-2012     23-Oct-2012   U        49         0.12
    24  RM_4_5.gg28   0.25  24-Oct-2012     21-Jun-2013   O       241        93.62
    24  RM_4_5.gg28   0.25  22-Jun-2013     22-Nov-2013   U       154         0.04
    24  RM_4_5.gg28   0.25  23-Nov-2013     17-May-2014   O       176        38.83
    24  RM_4_5.gg28   0.25  19-May-2014     27-May-2014   O         9         1.55
    24  RM_4_5.gg28   0.25  28-May-2014     03-Nov-2014   U       160         0.02
    24  RM_4_5.gg28   0.25  04-Nov-2014     23-Jun-2015   O       232       145.52
    24  RM_4_5.gg28   0.25  24-Jun-2015     03-Jul-2015   U        10         0.06
    24  RM_4_5.gg28   0.25  04-Jul-2015     07-Jul-2015   O         4         0.43
    24  RM_4_5.gg28   0.25  08-Jul-2015     01-Oct-2015   U        86         0.01
    26  RM_5_0.gg30   0.25  02-Oct-1991     15-Sep-2007   O      5828       174.62
    26  RM_5_0.gg30   0.25  16-Sep-2007     17-Sep-2007   U         2         0.23
    26  RM_5_0.gg30   0.25  18-Sep-2007     31-Aug-2009   O       714       118.74
    26  RM_5_0.gg30   0.25  01-Sep-2009     14-Oct-2009   U        44         0.01
    26  RM_5_0.gg30   0.25  15-Oct-2009     04-Sep-2012   O      1056       147.19
    26  RM_5_0.gg30   0.25  05-Sep-2012     26-Sep-2012   U        22         0.12
    26  RM_5_0.gg30   0.25  27-Sep-2012     04-Oct-2012   O         8         0.33
    26  RM_5_0.gg30   0.25  05-Oct-2012     09-Oct-2012   U         5         0.22
