"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   7.99315795898E+01   1.07819999695E+02  W2_12271996 
   7.99155197144E+01   1.08330001831E+02  W2_01071997 
   7.98824996948E+01   1.08639999390E+02  W2_01311997 
   7.98864288330E+01   1.08120002747E+02  W2_02271997 
   7.98700256348E+01   1.07870002747E+02  W2_03281997 
   7.98313980103E+01   1.07819999695E+02  W2_04281997 
   7.97889099121E+01   1.07239997864E+02  W2_05291997 
   7.97235870361E+01   1.06959999084E+02  W2_07091997 
   7.96710586548E+01   1.06709999084E+02  W2_08051997 
   7.96259994507E+01   1.06660003662E+02  W2_08281997 
   1.18346834183E+01   9.86999988556E+00  w3_10231990 
   1.16421403885E+01   9.60999965668E+00  w3_11261990 
   1.16195106506E+01   1.03500003815E+01  w3_12191990 
   1.16573495865E+01   9.53999996185E+00  w3_01041991 
   1.19107427597E+01   1.13599996567E+01  w3_02051991 
   1.22067060471E+01   1.48999996185E+01  w3_03061991 
   1.22846059799E+01   1.58900003433E+01  w3_03181991 
   1.24022493362E+01   1.52799997330E+01  w3_04021991 
   1.24689483643E+01   1.38199996948E+01  w3_04091991 
   1.25669364929E+01   1.38500003815E+01  w3_04181991 
   1.27285366058E+01   1.46800003052E+01  w3_05061991 
   1.31811494827E+01   1.32399997711E+01  w3_07051991 
   1.33902711868E+01   1.30299997330E+01  w3_08061991 
   1.35648508072E+01   1.24099998474E+01  w3_09041991 
   1.37177772522E+01   1.22600002289E+01  w3_10021991 
   1.39365978241E+01   1.21000003815E+01  w3_11151991 
   1.40362215042E+01   1.20900001526E+01  w3_12121991 
   1.41456832886E+01   1.58400001526E+01  w3_01061992 
   1.42921199799E+01   1.35799999237E+01  w3_02051992 
   1.45286121368E+01   1.83500003815E+01  w3_03021992 
   1.48156461716E+01   1.88099994659E+01  w3_04021992 
   1.49743700027E+01   1.48000001907E+01  w3_05081992 
   1.51143455505E+01   1.34399995804E+01  w3_07071992 
   1.51859102249E+01   1.31199998856E+01  w3_08201992 
   1.52057447433E+01   1.30299997330E+01  w3_09101992 
   1.52284622192E+01   1.29099998474E+01  w3_10191992 
   1.52413330078E+01   1.29499998093E+01  w3_11121992 
   1.52501182556E+01   1.27200002670E+01  w3_12021992 
   1.52650032043E+01   1.45000000000E+01  w3_12311992 
   1.52806882858E+01   2.15400009155E+01  w3_01251993 
   1.53059158325E+01   2.22800006866E+01  w3_03031993 
   1.53310575485E+01   2.16299991608E+01  w3_04021993 
   1.53596258163E+01   2.17299995422E+01  w3_05041993 
   1.53967819214E+01   1.47200002670E+01  w3_06091993 
   1.54175786972E+01   1.44300003052E+01  w3_06291993 
   1.54461946487E+01   1.42100000381E+01  w3_07301993 
   1.54528312683E+01   1.37299995422E+01  w3_08301993 
   1.54460487366E+01   1.20100002289E+01  w3_10141993 
   1.54446420670E+01   1.30600004196E+01  w3_11021993 
   1.54454145432E+01   1.35299997330E+01  w3_11291993 
   1.54513483047E+01   1.29799995422E+01  w3_01071994 
   1.55279664993E+01   1.42600002289E+01  w3_01201994 
   1.58760204315E+01   1.55699996948E+01  w3_03231994 
   1.59924030304E+01   1.41599998474E+01  w3_04271994 
   1.59942245483E+01   1.38800001144E+01  w3_05281994 
   1.59682149887E+01   1.34099998474E+01  w3_07011994 
   1.59439897537E+01   1.32100000381E+01  w3_07281994 
   1.59117774963E+01   1.31400003433E+01  w3_09011994 
   1.58757305145E+01   1.30000000000E+01  w3_09291994 
   1.58387289047E+01   1.07899999619E+01  w3_10251994 
   1.57979269028E+01   1.38100004196E+01  w3_11301994 
   1.57700042725E+01   1.42299995422E+01  w3_12291994 
