Gage No., Filename, Time, Stage(ft), Flow(cfs), Depth(ft), Width(ft), Midpt-Flow(cfs), Precip(ft/dy), ET(ft/dy), SFR-Runoff(cfs), UZF-Runoff(cfs), Conductance(ft/dy), HeadDiff(ft), HydGrad(ft)
2, H1.gg1, 13-Apr-1992,53.164253,132.450974,1.156375,88.62632,132.468231,0,0,0.001346,0,17651.66992,0.05352,0.535197
2, H1.gg1, 14-Apr-1992,53.147144,128.002533,1.139267,88.433914,128.019608,0,0,0.001437,0,17613.34961,0.053218,0.532184
2, H1.gg1, 15-Apr-1992,53.131088,123.897789,1.123211,88.251068,123.915771,0,0,0.001208,0,17576.93164,0.055674,0.556741
2, H1.gg1, 16-Apr-1992,53.104954,117.399559,1.097077,88.056381,117.417427,0,0,0.001128,0,17538.15625,0.055382,0.553818
2, H1.gg1, 17-Apr-1992,53.085419,112.918396,1.077544,87.920029,112.940041,0,0,0.001055,0,17510.99805,0.066711,0.667114
2, H1.gg1, 18-Apr-1992,53.061447,107.497765,1.053572,87.749565,107.518417,0,0,0.000975,0,17477.04883,0.063717,0.637173
2, H1.gg1, 19-Apr-1992,53.031948,100.911324,1.024069,87.534851,100.931496,0,0,0.000907,0,17434.2832,0.062311,0.623113
2, H1.gg1, 20-Apr-1992,52.982536,90.560913,0.974657,87.162231,90.583626,0,0,0.000846,0,17360.06836,0.0702,0.701996
2, H1.gg1, 21-Apr-1992,52.960152,86.159012,0.952278,86.987762,86.184174,0,0,0.000784,0,17325.32031,0.077686,0.776862
2, H1.gg1, 22-Apr-1992,52.945545,83.217995,0.937671,86.871841,83.242378,0,0,0.000749,0,17302.23242,0.075378,0.753775
2, H1.gg1, 23-Apr-1992,52.922905,78.923759,0.915029,86.688873,78.945099,0,0,0.000717,0,17265.79102,0.066206,0.662055
2, H1.gg1, 24-Apr-1992,52.902443,60.524204,0.89457,86.519943,60.550545,0,0,0.000689,0,17232.14453,0.081571,0.815712
2, H1.gg1, 25-Apr-1992,52.693356,57.807762,0.685479,84.555687,57.839363,0,0,0.000661,0,16840.92383,0.099893,0.998931
2, H1.gg1, 26-Apr-1992,52.899307,74.555565,0.891432,86.493721,74.588127,0,0,0.000632,0,17226.92188,0.100528,1.005276
2, H1.gg1, 27-Apr-1992,52.871025,69.415321,0.863146,86.253471,69.448235,0,0,0.000605,0,17179.07031,0.101849,1.018487
2, H1.gg1, 28-Apr-1992,52.844753,64.779449,0.836876,86.023819,64.813744,0,0,0.00058,0,17133.33203,0.10633,1.063301
2, H1.gg1, 29-Apr-1992,52.81403,59.735687,0.806154,85.746735,59.773594,0,0,0.000558,0,17078.14258,0.117775,1.177745
2, H1.gg1, 30-Apr-1992,52.78463,54.988792,0.776756,85.472397,55.029015,0,0,0.000536,0,17023.50586,0.125282,1.252816
2, H1.gg1, 01-May-1992,52.766888,52.318996,0.759015,85.302231,52.355209,0,0,0.000517,0,16989.61133,0.113082,1.130822
2, H1.gg1, 02-May-1992,52.741402,48.539413,0.733527,85.051262,48.573055,0,0,0.000501,0,16939.62695,0.1054,1.054
2, H1.gg1, 03-May-1992,52.722202,45.826344,0.714325,84.856865,45.868858,0,0,0.000486,0,16900.91016,0.133264,1.332638
2, H1.gg1, 04-May-1992,52.708549,43.969498,0.700671,84.715721,44.00428,0,0,0.000472,0,16872.79688,0.109334,1.093335
2, H1.gg1, 05-May-1992,52.698231,42.490788,0.690355,84.607399,42.52499,0,0,0.00046,0,16851.22461,0.107624,1.076243
2, H1.gg1, 06-May-1992,52.684219,40.597488,0.67634,84.45784,40.630848,0,0,0.000448,0,16821.43555,0.105179,1.051794
2, H1.gg1, 07-May-1992,52.667011,38.407951,0.659134,84.270317,38.443222,0,0,0.000436,0,16784.08789,0.111381,1.113811
2, H1.gg1, 08-May-1992,52.655247,36.874981,0.64737,84.139503,36.915356,0,0,0.000425,0,16758.0332,0.127577,1.275767
2, H1.gg1, 09-May-1992,52.641685,35.297832,0.633806,83.985954,35.336983,0,0,0.000415,0,16727.45117,0.123938,1.239377
2, H1.gg1, 10-May-1992,52.628712,33.601128,0.620838,83.836327,33.649433,0,0,0.000405,0,16697.64844,0.153022,1.530219
2, H1.gg1, 11-May-1992,52.61298,31.77327,0.605107,83.650932,31.817621,0,0,0.000395,0,16660.72461,0.140841,1.408409
2, H1.gg1, 12-May-1992,52.590366,29.223867,0.582488,83.376488,29.269045,0,0,0.000386,0,16606.0625,0.143914,1.439142
2, H1.gg1, 13-May-1992,52.572918,27.347263,0.565041,83.158066,27.391592,0,0,0.000377,0,16562.56055,0.141569,1.415691
2, H1.gg1, 14-May-1992,52.56514,26.155119,0.557265,82.642296,26.201204,0,0,0.000368,0,16459.83398,0.148074,1.48074
2, H1.gg1, 15-May-1992,52.554798,23.973637,0.546919,80.896751,24.015854,0,0,0.000361,0,16112.17481,0.138606,1.386064
2, H1.gg1, 16-May-1992,52.549114,22.770981,0.541241,79.940758,22.818106,0,0,0.000353,0,15921.77051,0.156491,1.564914
2, H1.gg1, 17-May-1992,52.54031,21.148317,0.532433,78.460472,21.19521,0,0,0.000346,0,15626.94238,0.158641,1.586408
2, H1.gg1, 18-May-1992,52.532627,19.658205,0.52475,77.171982,19.71225,0,0,0.000339,0,15370.31445,0.185791,1.857908
2, H1.gg1, 19-May-1992,52.524811,18.277855,0.516933,75.863884,18.339579,0,0,0.000332,0,15109.78223,0.21575,2.157497
2, H1.gg1, 20-May-1992,52.518459,17.263224,0.510584,74.803398,17.321688,0,0,0.000325,0,14898.56348,0.207268,2.072679
2, H1.gg1, 21-May-1992,52.511738,16.200115,0.503858,73.681938,16.258575,0,0,0.000319,0,14675.2041,0.210408,2.104084
2, H1.gg1, 22-May-1992,52.504128,15.105132,0.496253,72.416382,15.163182,0,0,0.000313,0,14423.14453,0.212575,2.125754
2, H1.gg1, 23-May-1992,52.497826,14.211074,0.489948,71.369225,14.264454,0,0,0.000307,0,14214.58203,0.198376,1.983759
2, H1.gg1, 24-May-1992,52.490879,13.246065,0.483,70.217537,13.307676,0,0,0.000302,0,13985.19922,0.23262,2.326204
2, H1.gg1, 25-May-1992,52.482449,12.196101,0.474573,68.82373,12.255783,0,0,0.000296,0,13707.59668,0.229906,2.299058
2, H1.gg1, 26-May-1992,52.476784,11.568029,0.468907,67.888466,11.63129,0,0,0.000291,0,13521.32031,0.24701,2.470101
2, H1.gg1, 27-May-1992,52.468063,10.541131,0.460187,66.452232,10.604074,0,0,0.000286,0,13235.26563,0.251067,2.510673
2, H1.gg1, 28-May-1992,52.458,9.475455,0.450122,64.799019,9.538128,0,0,0.000281,0,12905.99609,0.256363,2.563632
2, H1.gg1, 29-May-1992,52.448818,8.613968,0.440941,63.295643,8.678085,0,0,0.000277,0,12606.56934,0.268478,2.684781
2, H1.gg1, 30-May-1992,52.438652,7.605021,0.430774,61.635834,7.672392,0,0,0.000272,0,12275.98633,0.289661,2.896606
2, H1.gg1, 31-May-1992,52.427357,6.78056,0.41948,59.798473,6.843888,0,0,0.000268,0,11910.03906,0.280667,2.806665
2, H1.gg1, 01-Jun-1992,52.413273,5.72115,0.405395,57.516655,5.789401,0,0,0.000264,0,11455.57129,0.314431,3.144306
2, H1.gg1, 02-Jun-1992,52.400932,4.893546,0.393056,55.526669,4.97013,0,0,0.00026,0,11059.22559,0.365381,3.653805
2, H1.gg1, 03-Jun-1992,52.387028,4.141504,0.379153,53.294865,4.212804,0,0,0.000256,0,10614.7168,0.35445,3.544505
2, H1.gg1, 04-Jun-1992,52.378719,3.712288,0.370844,51.966579,3.787435,0,0,0.000252,0,10350.16309,0.383083,3.830832
2, H1.gg1, 05-Jun-1992,52.368587,3.251474,0.360712,50.352333,3.320299,0,0,0.000248,0,10028.65527,0.362141,3.621411
2, H1.gg1, 06-Jun-1992,52.3564,2.776629,0.348524,48.418865,2.85644,0,0,0.000245,0,9643.567383,0.436604,4.366041
2, H1.gg1, 07-Jun-1992,52.332844,1.947399,0.324968,44.708939,2.031808,0,0,0.000242,0,8904.663086,0.500021,5.000207
2, H1.gg1, 08-Jun-1992,52.307861,1.280711,0.299984,40.814777,1.370174,0,0,0.000238,0,8129.063477,0.580464,5.804636
2, H1.gg1, 09-Jun-1992,52.301449,1.193817,0.293574,39.822849,1.287307,0,0,0.000235,0,7931.501953,0.62166,6.216595
2, H1.gg1, 10-Jun-1992,52.262173,0.564753,0.254294,33.812057,0.639094,0,0,0.000232,0,6734.334961,0.582379,5.823794
2, H1.gg1, 11-Jun-1992,52.008835,0,0,0.095659,0,0,0,0.000229,0,19.052332,0.329042,3.290418
2, H1.gg1, 12-Jun-1992,52.111675,0,0,12.183984,0.001488,0,0,0.000226,0,2426.679443,0.431885,4.318848
2, H1.gg1, 13-Jun-1992,52.008827,0,0,0.095158,0,0,0,0.000224,0,18.95265,0.329037,3.290368
2, H1.gg1, 14-Jun-1992,52.008823,0,0,0.09492,0,0,0,0.000221,0,18.905245,0.329034,3.290345
2, H1.gg1, 15-Jun-1992,52.008823,0,0,0.094683,0,0,0,0.000218,0,18.857914,0.329032,3.290321
2, H1.gg1, 16-Jun-1992,52.00882,0,0,0.094451,0,0,0,0.000216,0,18.811869,0.32903,3.290298
2, H1.gg1, 17-Jun-1992,52.00882,0,0,0.094218,0,0,0,0.000213,0,18.765299,0.329027,3.290274
2, H1.gg1, 18-Jun-1992,52.008816,0,0,0.093988,0,0,0,0.000211,0,18.719618,0.329025,3.290251
2, H1.gg1, 19-Jun-1992,52.008816,0,0,0.093759,0,0,0,0.000208,0,18.673853,0.329023,3.290229
2, H1.gg1, 20-Jun-1992,52.008812,0,0,0.093526,0,0,0,0.000206,0,18.627491,0.329021,3.290205
2, H1.gg1, 21-Jun-1992,52.008808,0,0,0.093287,0,0,0,0.000204,0,18.579967,0.329018,3.290181
2, H1.gg1, 22-Jun-1992,52.008804,0,0,0.093049,0,0,0,0.000201,0,18.532619,0.329016,3.290157
2, H1.gg1, 23-Jun-1992,52.008804,0,0,0.092799,0,0,0,0.000199,0,18.482756,0.329013,3.290132
2, H1.gg1, 24-Jun-1992,52.008804,0,0,0.092535,0,0,0,0.000196,0,18.430195,0.329011,3.290106
2, H1.gg1, 25-Jun-1992,52.008801,0,0,0.092272,0,0,0,0.000193,0,18.377848,0.329008,3.29008
2, H1.gg1, 26-Jun-1992,52.008797,0,0,0.092023,0,0,0,0.000191,0,18.328283,0.329006,3.290055
2, H1.gg1, 27-Jun-1992,52.008793,0,0,0.091768,0,0,0,0.000188,0,18.277435,0.329003,3.29003
2, H1.gg1, 28-Jun-1992,52.008789,0,0,0.091513,0,0,0,0.000186,0,18.226604,0.329,3.290004
2, H1.gg1, 29-Jun-1992,52.008789,0,0,0.091269,0,0,0,0.000184,0,18.178049,0.328998,3.289979
2, H1.gg1, 30-Jun-1992,52.008785,0,0,0.091038,0,0,0,0.000181,0,18.13191,0.328996,3.289956
2, H1.gg1, 01-Jul-1992,52.008785,0,0,0.090802,0,0,0,0.000179,0,18.084909,0.328993,3.289932
2, H1.gg1, 02-Jul-1992,52.008781,0,0,0.090576,0,0,0,0.000177,0,18.039963,0.328991,3.28991
2, H1.gg1, 03-Jul-1992,52.008781,0,0,0.090371,0,0,0,0.000175,0,17.999102,0.328989,3.289889
2, H1.gg1, 04-Jul-1992,52.008778,0,0,0.090166,0,0,0,0.000173,0,17.9583,0.328987,3.289869
2, H1.gg1, 05-Jul-1992,52.008778,0,0,0.089966,0,0,0,0.000172,0,17.91848,0.328985,3.289849
2, H1.gg1, 06-Jul-1992,52.008774,0,0,0.08976,0,0,0,0.00017,0,17.877388,0.328983,3.289828
2, H1.gg1, 07-Jul-1992,52.00877,0,0,0.089563,0,0,0,0.000168,0,17.838312,0.328981,3.289809
2, H1.gg1, 08-Jul-1992,52.00877,0,0,0.089366,0,0,0,0.000166,0,17.799026,0.328979,3.289789
2, H1.gg1, 09-Jul-1992,52.00877,0,0,0.089175,0,0,0,0.000165,0,17.760944,0.328977,3.28977
2, H1.gg1, 10-Jul-1992,52.008766,0,0,0.088981,0,0,0,0.000163,0,17.722214,0.328975,3.289751
2, H1.gg1, 11-Jul-1992,52.008766,0,0,0.088779,0,0,0,0.000161,0,17.682077,0.328973,3.28973
2, H1.gg1, 12-Jul-1992,52.008762,0,0,0.088584,0,0,0,0.000159,0,17.64329,0.328971,3.289711
2, H1.gg1, 13-Jul-1992,52.008762,0,0,0.088401,0,0,0,0.000158,0,17.606812,0.328969,3.289693
2, H1.gg1, 14-Jul-1992,52.008759,0,0,0.088223,0,0,0,0.000156,0,17.571299,0.328967,3.289675
2, H1.gg1, 15-Jul-1992,52.008755,0,0,0.088041,0,0,0,0.000155,0,17.535053,0.328966,3.289657
2, H1.gg1, 16-Jul-1992,52.008755,0,0,0.08787,0,0,0,0.000153,0,17.500956,0.328964,3.289639
2, H1.gg1, 17-Jul-1992,52.008751,0,0,0.087704,0,0,0,0.000152,0,17.468052,0.328962,3.289623
2, H1.gg1, 18-Jul-1992,52.008751,0,0,0.087543,0,0,0,0.000151,0,17.435938,0.328961,3.289607
2, H1.gg1, 19-Jul-1992,52.008751,0,0,0.087385,0,0,0,0.00015,0,17.404379,0.328959,3.289591
2, H1.gg1, 20-Jul-1992,52.008751,0,0,0.087224,0,0,0,0.000148,0,17.372341,0.328957,3.289575
2, H1.gg1, 21-Jul-1992,52.008747,0,0,0.08707,0,0,0,0.000147,0,17.341625,0.328956,3.289559
2, H1.gg1, 22-Jul-1992,52.008457,0.000002,0.000579,0.057946,0.000001,0,0,0.000146,0,11.540996,0.328665,3.286647
2, H1.gg1, 23-Jul-1992,52.008457,0.000001,0.000578,0.057848,0,0,0,0.000145,0,11.521614,0.328664,3.286637
2, H1.gg1, 24-Jul-1992,52.008163,0.000072,0.000289,0.028877,0.000036,0,0,0.000144,0,5.751364,0.328374,3.28374
2, H1.gg1, 25-Jul-1992,52.008163,0.000071,0.000288,0.028831,0.000035,0,0,0.000142,0,5.742184,0.328374,3.283735
2, H1.gg1, 26-Jul-1992,52.008163,0.00007,0.000288,0.028785,0.000035,0,0,0.000141,0,5.733179,0.328373,3.283731
2, H1.gg1, 27-Jul-1992,52.008163,0.000069,0.000287,0.028741,0.000035,0,0,0.00014,0,5.724385,0.328373,3.283727
2, H1.gg1, 28-Jul-1992,52.008163,0.000068,0.000287,0.028697,0.000034,0,0,0.000139,0,5.715568,0.328372,3.283722
2, H1.gg1, 29-Jul-1992,52.008163,0.000067,0.000287,0.028653,0.000034,0,0,0.000138,0,5.706747,0.328372,3.283718
2, H1.gg1, 30-Jul-1992,52.00816,0.000066,0.000286,0.02861,0.000033,0,0,0.000137,0,5.698169,0.328371,3.283714
2, H1.gg1, 31-Jul-1992,52.00816,0.000065,0.000286,0.028568,0.000033,0,0,0.000136,0,5.68987,0.328371,3.283709
2, H1.gg1, 01-Aug-1992,52.00816,0.000065,0.000285,0.028526,0.000032,0,0,0.000135,0,5.681428,0.328371,3.283705
2, H1.gg1, 02-Aug-1992,52.00816,0.000064,0.000285,0.028483,0.000032,0,0,0.000135,0,5.673043,0.32837,3.283701
2, H1.gg1, 03-Aug-1992,52.00816,0.000063,0.000284,0.028438,0.000031,0,0,0.000134,0,5.664052,0.32837,3.283696
2, H1.gg1, 04-Aug-1992,52.00816,0.000062,0.000284,0.028398,0.000031,0,0,0.000133,0,5.655937,0.328369,3.283692
2, H1.gg1, 05-Aug-1992,52.00816,0.000061,0.000284,0.028358,0.000031,0,0,0.000132,0,5.647999,0.328369,3.283689
2, H1.gg1, 06-Aug-1992,52.00816,0.000061,0.000283,0.028318,0.00003,0,0,0.000131,0,5.640172,0.328368,3.283684
2, H1.gg1, 07-Aug-1992,52.00816,0.00006,0.000283,0.028281,0.00003,0,0,0.00013,0,5.632617,0.328368,3.283681
2, H1.gg1, 08-Aug-1992,52.00816,0.000059,0.000282,0.028242,0.00003,0,0,0.000129,0,5.624978,0.328368,3.283677
2, H1.gg1, 09-Aug-1992,52.00816,0.000058,0.000282,0.028198,0.000029,0,0,0.000128,0,5.616277,0.328367,3.283672
2, H1.gg1, 10-Aug-1992,52.00816,0.000057,0.000281,0.028132,0.000028,0,0,0.000127,0,5.602955,0.328367,3.283666
2, H1.gg1, 11-Aug-1992,52.00816,0.000055,0.00028,0.028038,0.000028,0,0,0.000125,0,5.584261,0.328366,3.283656
2, H1.gg1, 12-Aug-1992,52.008156,0.000054,0.000279,0.027947,0.000027,0,0,0.000123,0,5.566289,0.328365,3.283647
2, H1.gg1, 13-Aug-1992,52.008156,0.000052,0.000279,0.027886,0.000026,0,0,0.000122,0,5.553946,0.328364,3.283641
2, H1.gg1, 14-Aug-1992,52.008156,0.000051,0.000278,0.027816,0.000026,0,0,0.00012,0,5.540107,0.328363,3.283634
2, H1.gg1, 15-Aug-1992,52.008156,0.00005,0.000277,0.027728,0.000025,0,0,0.000118,0,5.522674,0.328363,3.283625
2, H1.gg1, 16-Aug-1992,52.008152,0.000048,0.000277,0.027658,0.000024,0,0,0.000117,0,5.50865,0.328362,3.283618
2, H1.gg1, 17-Aug-1992,52.008152,0.000046,0.000275,0.027536,0.000023,0,0,0.000115,0,5.484385,0.328361,3.283606
2, H1.gg1, 18-Aug-1992,52.008152,0.000044,0.000274,0.027426,0.000022,0,0,0.000113,0,5.462396,0.32836,3.283595
2, H1.gg1, 19-Aug-1992,52.008148,0.000043,0.000274,0.027358,0.000022,0,0,0.000111,0,5.448895,0.328359,3.283588
2, H1.gg1, 20-Aug-1992,52.008148,0.000042,0.000273,0.027284,0.000021,0,0,0.00011,0,5.434172,0.328358,3.283581
2, H1.gg1, 21-Aug-1992,52.008148,0.000041,0.000272,0.027228,0.000021,0,0,0.000109,0,5.42295,0.328358,3.283575
2, H1.gg1, 22-Aug-1992,52.008148,0.00004,0.000272,0.02718,0.00002,0,0,0.000108,0,5.413371,0.328357,3.28357
2, H1.gg1, 23-Aug-1992,52.008148,0.00004,0.000271,0.027135,0.00002,0,0,0.000107,0,5.404418,0.328357,3.283566
2, H1.gg1, 24-Aug-1992,52.008148,0.000039,0.000271,0.027086,0.000019,0,0,0.000106,0,5.394673,0.328356,3.283561
2, H1.gg1, 25-Aug-1992,52.008144,0.000037,0.00027,0.026991,0.000019,0,0,0.000104,0,5.375741,0.328355,3.283551
2, H1.gg1, 26-Aug-1992,52.008144,0.000036,0.000269,0.026926,0.000018,0,0,0.000103,0,5.362775,0.328355,3.283545
2, H1.gg1, 27-Aug-1992,52.008144,0.000035,0.000268,0.026824,0.000017,0,0,0.000101,0,5.342614,0.328353,3.283535
2, H1.gg1, 28-Aug-1992,52.008141,0.000034,0.000267,0.026746,0.000017,0,0,0.0001,0,5.327088,0.328353,3.283527
2, H1.gg1, 29-Aug-1992,52.008141,0.000032,0.000266,0.026636,0.000016,0,0,0.000098,0,5.304992,0.328352,3.283516
2, H1.gg1, 30-Aug-1992,52.008141,0.000031,0.000266,0.026553,0.000015,0,0,0.000097,0,5.288512,0.328351,3.283508
2, H1.gg1, 31-Aug-1992,52.008141,0.000029,0.000264,0.026446,0.000015,0,0,0.000095,0,5.267191,0.32835,3.283497
2, H1.gg1, 01-Sep-1992,52.008141,0.000027,0.000263,0.026333,0.000014,0,0,0.000093,0,5.244715,0.328349,3.283486
2, H1.gg1, 02-Sep-1992,52.008141,0.000026,0.000262,0.026215,0.000013,0,0,0.000091,0,5.221153,0.328347,3.283474
2, H1.gg1, 03-Sep-1992,52.008137,0.000024,0.000261,0.026094,0.000012,0,0,0.000089,0,5.197087,0.328346,3.283462
2, H1.gg1, 04-Sep-1992,52.008137,0.000023,0.00026,0.025982,0.000011,0,0,0.000087,0,5.174902,0.328345,3.283451
2, H1.gg1, 05-Sep-1992,52.008137,0.000021,0.000259,0.025874,0.000011,0,0,0.000085,0,5.153407,0.328344,3.28344
2, H1.gg1, 06-Sep-1992,52.008133,0.00002,0.000257,0.025747,0.00001,0,0,0.000083,0,5.127995,0.328343,3.283427
2, H1.gg1, 07-Sep-1992,52.008133,0.000018,0.000256,0.025582,0.000009,0,0,0.000082,0,5.09511,0.328341,3.283411
2, H1.gg1, 08-Sep-1992,52.008125,0.000018,0.00025,0.024984,0.000009,0,0,0.00008,0,4.975994,0.328335,3.283351
2, H1.gg1, 09-Sep-1992,52.008121,0.000017,0.000244,0.02441,0.000009,0,0,0.000078,0,4.861734,0.328329,3.283293
2, H1.gg1, 10-Sep-1992,52.008118,0.000017,0.000239,0.023947,0.000008,0,0,0.000076,0,4.769461,0.328325,3.283247
2, H1.gg1, 11-Sep-1992,52.00811,0.000017,0.000235,0.023503,0.000008,0,0,0.000075,0,4.681108,0.32832,3.283203
2, H1.gg1, 12-Sep-1992,52.008106,0.000016,0.000231,0.023081,0.000008,0,0,0.000074,0,4.597084,0.328316,3.28316
2, H1.gg1, 13-Sep-1992,52.008102,0.000016,0.000225,0.022472,0.000008,0,0,0.000072,0,4.475798,0.32831,3.2831
2, H1.gg1, 14-Sep-1992,52.008095,0.000015,0.000218,0.021792,0.000008,0,0,0.000069,0,4.340373,0.328303,3.283032
2, H1.gg1, 15-Sep-1992,52.008087,0.000015,0.000208,0.020831,0.000007,0,0,0.000066,0,4.148817,0.328294,3.282936
2, H1.gg1, 16-Sep-1992,52.00808,0.000014,0.000204,0.020356,0.000007,0,0,0.000065,0,4.054213,0.328289,3.282888
2, H1.gg1, 17-Sep-1992,52.008076,0.000014,0.000201,0.020052,0.000007,0,0,0.000064,0,3.993688,0.328286,3.282858
2, H1.gg1, 18-Sep-1992,52.008072,0.000014,0.000197,0.019741,0.000007,0,0,0.000063,0,3.931851,0.328283,3.282826
2, H1.gg1, 19-Sep-1992,52.008072,0.000014,0.000193,0.019273,0.000007,0,0,0.000061,0,3.838655,0.328278,3.28278
2, H1.gg1, 20-Sep-1992,52.008064,0.000013,0.000188,0.018825,0.000007,0,0,0.00006,0,3.749343,0.328274,3.282735
2, H1.gg1, 21-Sep-1992,52.008064,0.000013,0.000183,0.018324,0.000006,0,0,0.000058,0,3.649649,0.328268,3.282685
2, H1.gg1, 22-Sep-1992,52.008057,0.000013,0.000179,0.017893,0.000006,0,0,0.000057,0,3.563797,0.328264,3.282642
2, H1.gg1, 23-Sep-1992,52.008049,0.000012,0.000173,0.017303,0.000006,0,0,0.000055,0,3.446286,0.328258,3.282583
2, H1.gg1, 24-Sep-1992,52.008041,0.000012,0.000167,0.016694,0.000006,0,0,0.000053,0,3.324969,0.328252,3.282522
2, H1.gg1, 25-Sep-1992,52.008198,0,0,0.031845,0,0,0,0.000051,0,6.342556,0.328404,3.284037
2, H1.gg1, 26-Sep-1992,52.008179,0,0,0.030395,0,0,0,0.000048,0,6.053759,0.328389,3.283892
2, H1.gg1, 27-Sep-1992,52.00816,0,0,0.02852,0,0,0,0.000045,0,5.680364,0.32837,3.283705
2, H1.gg1, 28-Sep-1992,52.008141,0,0,0.026157,0,0,0,0.000042,0,5.209745,0.328347,3.283468
2, H1.gg1, 29-Sep-1992,52.008121,0,0,0.024486,0,0,0,0.000039,0,4.876937,0.32833,3.283301
2, H1.gg1, 30-Sep-1992,52.008106,0,0,0.022972,0,0,0,0.000037,0,4.575373,0.328315,3.28315
2, H1.gg1, 01-Oct-1992,52.008091,0,0,0.021709,0,0,0,0.000035,0,4.323782,0.328302,3.283024
2, H1.gg1, 02-Oct-1992,52.00808,0,0,0.020207,0,0,0,0.000032,0,4.024642,0.328287,3.282873
2, H1.gg1, 03-Oct-1992,52.008064,0,0,0.018537,0,0,0,0.00003,0,3.691926,0.328271,3.282706
2, H1.gg1, 04-Oct-1992,52.008045,0,0,0.016957,0,0,0,0.000027,0,3.37725,0.328255,3.282548
2, H1.gg1, 05-Oct-1992,52.008186,0,0,0.03082,0,0,0,0.000025,0,6.1385,0.328393,3.283934
2, H1.gg1, 06-Oct-1992,52.008152,0,0,0.027384,0,0,0,0.000022,0,5.454131,0.328359,3.283591
2, H1.gg1, 07-Oct-1992,52.008121,0,0,0.024286,0,0,0,0.000019,0,4.837009,0.328328,3.283281
2, H1.gg1, 08-Oct-1992,52.008083,0,0,0.020703,0,0,0,0.000017,0,4.123452,0.328292,3.282923
2, H1.gg1, 09-Oct-1992,52.008049,0,0,0.017287,0,0,0,0.000014,0,3.442956,0.328258,3.282581
2, H1.gg1, 10-Oct-1992,52.008167,0,0,0.029172,0,0,0,0.000012,0,5.810178,0.328377,3.28377
2, H1.gg1, 11-Oct-1992,52.008125,0,0,0.024739,0,0,0,0.00001,0,4.927261,0.328333,3.283326
2, H1.gg1, 12-Oct-1992,52.008083,0,0,0.020633,0,0,0,0.000008,0,4.109502,0.328292,3.282916
2, H1.gg1, 13-Oct-1992,52.008053,0,0,0.017484,0,0,0,0.000007,0,3.482286,0.32826,3.282601
2, H1.gg1, 14-Oct-1992,52.008179,0,0,0.029982,0,0,0,0.000006,0,5.971546,0.328385,3.283851
2, H1.gg1, 15-Oct-1992,52.008141,0,0,0.026155,0,0,0,0.000005,0,5.209322,0.328347,3.283468
2, H1.gg1, 16-Oct-1992,52.008102,0,0,0.022617,0,0,0,0.000005,0,4.504695,0.328311,3.283114
2, H1.gg1, 17-Oct-1992,52.008072,0,0,0.019735,0,0,0,0.000004,0,3.930624,0.328283,3.282826
2, H1.gg1, 18-Oct-1992,52.008049,0,0,0.017209,0,0,0,0.000003,0,3.427485,0.328257,3.282573
2, H1.gg1, 19-Oct-1992,52.008171,0,0,0.029498,0,0,0,0.000003,0,5.875019,0.32838,3.283802
2, H1.gg1, 20-Oct-1992,52.008133,0,0,0.025628,0,0,0,0.000003,0,5.104314,0.328342,3.283416
2, H1.gg1, 21-Oct-1992,52.008095,0,0,0.021959,0,0,0,0.000002,0,4.373539,0.328305,3.283048
2, H1.gg1, 22-Oct-1992,52.147305,0.009718,0.139429,17.052092,0.037795,0,0,0.004135,0,3396.258545,0.467514,4.675142
2, H1.gg1, 23-Oct-1992,52.010471,0.000012,0.002593,0.259283,0.000006,0,0,0.00066,0,51.641338,0.330678,3.306781
2, H1.gg1, 24-Oct-1992,52.010422,0,0,0.254739,0,0,0,0.000607,0,50.736183,0.330633,3.306326
2, H1.gg1, 25-Oct-1992,52.009995,0.00003,0.002118,0.211846,0.000015,0,0,0.000559,0,42.193317,0.330204,3.302037
2, H1.gg1, 26-Oct-1992,52.00996,0,0,0.208301,0,0,0,0.000517,0,41.487221,0.330168,3.301682
2, H1.gg1, 27-Oct-1992,52.009926,0,0,0.204902,0,0,0,0.000478,0,40.810169,0.330134,3.301342
2, H1.gg1, 28-Oct-1992,52.009525,0.000032,0.00165,0.164969,0.000016,0,0,0.000443,0,32.856781,0.329735,3.297349
2, H1.gg1, 29-Oct-1992,52.009499,0.000006,0.001624,0.162393,0.000003,0,0,0.000411,0,32.343678,0.329709,3.297092
2, H1.gg1, 30-Oct-1992,52.009476,0,0,0.15991,0,0,0,0.000382,0,31.849199,0.329684,3.296843
2, H1.gg1, 31-Oct-1992,52.244946,0.515871,0.237069,31.215542,0.578558,0,0,0.008038,0,6217.187988,0.565154,5.651538
2, H1.gg1, 01-Nov-1992,52.413654,5.916752,0.405777,57.578396,6.074727,0,0,0.003595,0,11467.86816,0.733863,7.338626
2, H1.gg1, 02-Nov-1992,52.403107,5.006818,0.39523,55.876732,5.158669,0,0,0.001942,0,11128.94629,0.723316,7.233158
2, H1.gg1, 03-Nov-1992,52.393646,4.541625,0.385769,54.355556,4.687485,0,0,0.001714,0,10825.97559,0.713854,7.138544
2, H1.gg1, 04-Nov-1992,52.372169,3.361039,0.364295,50.92239,3.493593,0,0,0.001523,0,10142.19336,0.69238,6.923802
2, H1.gg1, 05-Nov-1992,52.344418,2.437651,0.336538,46.526562,2.553895,0,0,0.00136,0,9266.677734,0.664623,6.646231
